"","CENSUS2010","count","name","county","total_units","total_pct_occupied","total_occupied","total_pct_reported","total_reported","total_months_since_report","total_people_reporting","total_people_per_unit","total_rent_per_month","total_spending_per_month","total_hh_income","total_person_income","total_pct_lt5k","total_pct_5k_lt10k","total_pct_10k_lt15k","total_pct_15k_lt20k","total_pct_ge20k","total_pct_wage_major","total_pct_welfare_major","total_pct_other_major","total_pct_median","total_pct_lt50_median","total_pct_lt30_median","total_pct_2adults","total_pct_1adult","total_pct_female_head","total_pct_female_head_child","total_pct_disabled_lt62","total_pct_disabled_ge62","total_pct_disabled_all","total_pct_lt24_head","total_pct_age25_50","total_pct_age51_61","total_pct_age62plus","total_pct_age85plus","total_pct_minority","total_pct_black_nonhsp","total_pct_native_american_nonhsp","total_pct_asian_pacific_nonhsp","total_pct_white_nothsp","total_pct_black_hsp","total_pct_wht_hsp","total_pct_oth_hsp","total_pct_hispanic","total_pct_multi","total_months_waiting","total_months_from_movein","total_pct_utility_allow","total_pct_lt5kave_util_allow","pg2_units","pg2_pct_occupied","pg2_occupied_units","pg2_pct_reported","pg2_reported_units","pg2_months_since_report","pg2_people_reporting","pg2_people_per_unit","pg2_rent_per_month","pg2_spending_per_month","pg2_hh_income","pg2_person_income","pg2_pct_lt5k","pg2_pct_5k_lt10k","pg2_pct_10k_lt15k","pg2_pct_15k_lt20k","pg2_pct_ge20k","pg2_pct_wage_major","pg2_pct_welfare_major","pg2_pct_other_major","pg2_pct_median","pg2_pct_lt50_median","pg2_pct_lt30_median","pg2_pct_2adults","pg2_pct_1adult","pg2_pct_female_head","pg2_pct_female_head_child","pg2_pct_disabled_lt62","pg2_pct_disabled_ge62","pg2_pct_disabled_all","pg2_pct_lt24_head","pg2_pct_age25_50","pg2_pct_age51_61","pg2_pct_age62plus","pg2_pct_age85plus","pg2_pct_minority","pg2_pct_black_nonhsp","pg2_pct_native_american_nonhsp","pg2_pct_asian_pacific_nonhsp","pg2_pct_white_nothsp","pg2_pct_black_hsp","pg2_pct_wht_hsp","pg2_pct_oth_hsp","pg2_pct_hispanic","pg2_pct_multi","pg2_months_waiting","pg2_months_from_movein","pg2_pct_utility_allow","pg2_pct_lt5kave_util_allow","pg2_pct_bed1","pg2_pct_bed2","pg2_pct_bed3","pg2_pct_overhoused","pg2_tpoverty","pg2_tminority","pg2_tpct_ownsfd","pg3_units","pg3_pct_occupied","pg3_occupied_units","pg3_pct_reported","pg3_reported_units","pg3_months_since_report","pg3_people_reporting","pg3_people_per_unit","pg3_rent_per_month","pg3_spending_per_month","pg3_hh_income","pg3_person_income","pg3_pct_lt5k","pg3_pct_5k_lt10k","pg3_pct_10k_lt15k","pg3_pct_15k_lt20k","pg3_pct_ge20k","pg3_pct_wage_major","pg3_pct_welfare_major","pg3_pct_other_major","pg3_pct_median","pg3_pct_lt50_median","pg3_pct_lt30_median","pg3_pct_2adults","pg3_pct_1adult","pg3_pct_female_head","pg3_pct_female_head_child","pg3_pct_disabled_lt62","pg3_pct_disabled_ge62","pg3_pct_disabled_all","pg3_pct_lt24_head","pg3_pct_age25_50","pg3_pct_age51_61","pg3_pct_age62plus","pg3_pct_age85plus","pg3_pct_minority","pg3_pct_black_nonhsp","pg3_pct_native_american_nonhsp","pg3_pct_asian_pacific_nonhsp","pg3_pct_white_nothsp","pg3_pct_black_hsp","pg3_pct_wht_hsp","pg3_pct_oth_hsp","pg3_pct_hispanic","pg3_pct_multi","pg3_months_waiting","pg3_months_from_movein","pg3_pct_utility_allow","pg3_pct_lt5kave_util_allow","pg4_units","pg4_pct_occupied","pg4_occupied_units","pg4_pct_reported","pg4_reported_units","pg4_months_since_report","pg4_people_reporting","pg4_people_per_unit","pg4_rent_per_month","pg4_spending_per_month","pg4_hh_income","pg4_person_income","pg4_pct_lt5k","pg4_pct_5k_lt10k","pg4_pct_10k_lt15k","pg4_pct_15k_lt20k","pg4_pct_ge20k","pg4_pct_wage_major","pg4_pct_welfare_major","pg4_pct_other_major","pg4_pct_median","pg4_pct_lt50_median","pg4_pct_lt30_median","pg4_pct_2adults","pg4_pct_1adult","pg4_pct_female_head","pg4_pct_female_head_child","pg4_pct_disabled_lt62","pg4_pct_disabled_ge62","pg4_pct_disabled_all","pg4_pct_lt24_head","pg4_pct_age25_50","pg4_pct_age51_61","pg4_pct_age62plus","pg4_pct_age85plus","pg4_pct_minority","pg4_pct_black_nonhsp","pg4_pct_native_american_nonhsp","pg4_pct_asian_pacific_nonhsp","pg4_pct_white_nothsp","pg4_pct_black_hsp","pg4_pct_wht_hsp","pg4_pct_oth_hsp","pg4_pct_hispanic","pg4_pct_multi","pg4_months_waiting","pg4_months_from_movein","pg4_pct_utility_allow","pg4_pct_lt5kave_util_allow","pg5_units","pg5_pct_occupied","pg5_occupied_units","pg5_pct_reported","pg5_reported_units","pg5_months_since_report","pg5_people_reporting","pg5_people_per_unit","pg5_rent_per_month","pg5_spending_per_month","pg5_hh_income","pg5_person_income","pg5_pct_lt5k","pg5_pct_5k_lt10k","pg5_pct_10k_lt15k","pg5_pct_15k_lt20k","pg5_pct_ge20k","pg5_pct_wage_major","pg5_pct_welfare_major","pg5_pct_other_major","pg5_pct_median","pg5_pct_lt50_median","pg5_pct_lt30_median","pg5_pct_2adults","pg5_pct_1adult","pg5_pct_female_head","pg5_pct_female_head_child","pg5_pct_disabled_lt62","pg5_pct_disabled_ge62","pg5_pct_disabled_all","pg5_pct_lt24_head","pg5_pct_age25_50","pg5_pct_age51_61","pg5_pct_age62plus","pg5_pct_age85plus","pg5_pct_minority","pg5_pct_black_nonhsp","pg5_pct_native_american_nonhsp","pg5_pct_asian_pacific_nonhsp","pg5_pct_white_nothsp","pg5_pct_black_hsp","pg5_pct_wht_hsp","pg5_pct_oth_hsp","pg5_pct_hispanic","pg5_pct_multi","pg5_months_waiting","pg5_months_from_movein","pg5_pct_utility_allow","pg5_pct_lt5kave_util_allow","pg6_units","pg7_units","pg7_reported","pg7_pct_reported","pg8_units","pg8_pct_occupied","pg8_occupied_units","pg8_pct_reported","pg8_reported_units","pg8_months_since_report","pg8_people_reporting","pg8_people_per_unit","pg8_rent_per_month","pg8_spending_per_month","pg8_hh_income","pg8_person_income","pg8_pct_lt5k","pg8_pct_5k_lt10k","pg8_pct_10k_lt15k","pg8_pct_15k_lt20k","pg8_pct_ge20k","pg8_pct_wage_major","pg8_pct_welfare_major","pg8_pct_other_major","pg8_pct_median","pg8_pct_lt50_median","pg8_pct_lt30_median","pg8_pct_2adults","pg8_pct_1adult","pg8_pct_female_head","pg8_pct_female_head_child","pg8_pct_disabled_lt62","pg8_pct_disabled_ge62","pg8_pct_disabled_all","pg8_pct_lt24_head","pg8_pct_age25_50","pg8_pct_age51_61","pg8_pct_age62plus","pg8_pct_age85plus","pg8_pct_minority","pg8_pct_black_nonhsp","pg8_pct_native_american_nonhsp","pg8_pct_asian_pacific_nonhsp","pg8_pct_white_nothsp","pg8_pct_black_hsp","pg8_pct_wht_hsp","pg8_pct_oth_hsp","pg8_pct_hispanic","pg8_pct_multi","pg8_months_waiting","pg8_months_from_movein","pg8_pct_utility_allow","pg8_pct_lt5kave_util_allow","pg9_units","pg9_pct_occupied","pg9_occupied_units","pg9_pct_reported","pg9_reported_units","pg9_months_since_report","pg9_people_reporting","pg9_people_per_unit","pg9_rent_per_month","pg9_spending_per_month","pg9_hh_income","pg9_person_income","pg9_pct_lt5k","pg9_pct_5k_lt10k","pg9_pct_10k_lt15k","pg9_pct_15k_lt20k","pg9_pct_ge20k","pg9_pct_wage_major","pg9_pct_welfare_major","pg9_pct_other_major","pg9_pct_median","pg9_pct_lt50_median","pg9_pct_lt30_median","pg9_pct_2adults","pg9_pct_1adult","pg9_pct_female_head","pg9_pct_female_head_child","pg9_pct_disabled_lt62","pg9_pct_disabled_ge62","pg9_pct_disabled_all","pg9_pct_lt24_head","pg9_pct_age25_50","pg9_pct_age51_61","pg9_pct_age62plus","pg9_pct_age85plus","pg9_pct_minority","pg9_pct_black_nonhsp","pg9_pct_native_american_nonhsp","pg9_pct_asian_pacific_nonhsp","pg9_pct_white_nothsp","pg9_pct_black_hsp","pg9_pct_wht_hsp","pg9_pct_oth_hsp","pg9_pct_hispanic","pg9_pct_multi","pg9_months_waiting","pg9_months_from_movein","pg9_pct_utility_allow","pg9_pct_lt5kave_util_allow","GISJOIN","GISJOIN2"
"11",3400140530,1,"Linwood City","Atlantic",6,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400140530","G340001040530"
"12",3400143890,1,"Margate City City","Atlantic",110,99,108.9,95.4545454545455,105,7,114,1.08571428571429,342,1211,16047,14780,0,8,46,27,20,1,0,99,28,96,62,0,0,65,0,50,16,15,0,1,1,98,26,10,1,0,5,90,0,4,1,5,0,0,103,100,42,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0.99,101.97,96.1066980484456,98,7,104,1.06122448979592,336,1232,15988,15066,0,6,46,29,19,1,0,99,28,97,61,0,0,66,0,100,11,12,0,0,1,99,27,9,1,0,5,91,0,2,1,3,0,0,100,100,38,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400143890","G340001043890"
"13",3400149410,6,"Mullica Township","Atlantic",231,96.4285714285714,222.75,97.4025974025974,225,3,540,2.4,275,988,12102,5043,8,14,39,19,19,20,2,58,17,98,82,2,64,87,60,8,20,6,2,71,16,11,0,87,40,0,2,11,2,29,13,44,2,0,97,100,72,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,1,190,102.631578947368,195,3,455,2.33333333333333,262,1006,11735,5029,3,17,40,20,20,21,3,54,17,97,82,3,67,85,62,3,20,3,3,72,13,13,0,92,44,0,3,5,3,28,15,46,3,0,91,100,54,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400149410","G340001049410"
"14",3400152950,1,"Northfield City","Atlantic",11,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400152950","G340001052950"
"15",3400159640,1,"Pleasantville City","Atlantic",830,72,597.6,98.5542168674699,818,6,1654,2.02200488997555,422,973,17302,8557,5,16,31,17,32,21,1,75,26,93,68,2,30,77,30,24,28,15,1,38,17,43,4,85,60,0,2,14,2,15,6,23,1,28,98,69,129,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,0.62,368.9,157.495256166983,581,6,1337,2.30120481927711,456,1169,18350,7974,6,15,26,16,37,27,1,68,27,90,65,2,38,81,39,23,26,13,1,48,20,31,2,92,70,0,0,8,3,17,0,21,1,28,92,84,142,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,1,121,103.305785123967,125,6,194,1.552,348,751,14867,9579,2,20,39,16,23,10,2,86,24,98,77,2,17,70,15,30,25,18,2,27,18,52,9,72,38,0,7,25,2,11,14,26,2,0,150,3,79,0,0,0,,109,0.97,105.73,102.146978151896,108,8,119,1.10185185185185,334,568,14690,13333,0,16,47,21,16,0,0,99,26,98,70,0,0,67,0,0,34,32,0,0,0,100,8,69,33,0,2,27,0,6,29,34,0,0,72,67,38,4,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400159640","G340001059640"
"16",3400168430,1,"Somers Point City","Atlantic",316,95,300.2,94.9367088607595,300,6,580,1.93333333333333,357,900,14677,7592,11,23,28,12,25,26,2,70,23,93,75,2,37,79,36,23,64,19,5,48,24,24,2,56,35,1,0,44,2,10,8,19,2,10,139,26,97,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0.93,82.77,97.8615440376948,81,5,138,1.7037037037037,385,878,14731,8646,8,19,29,17,27,20,1,72,23,95,75,1,22,72,22,38,76,36,1,37,31,31,2,53,42,0,1,47,0,9,1,10,2,10,135,95,98,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,0.96,216,100.462962962963,217,7,440,2.02764976958525,347,910,14672,7236,12,25,29,11,25,29,1,69,23,93,75,2,43,82,42,17,58,14,6,52,21,22,2,57,33,1,0,42,2,10,10,23,2,0,142,0,46,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400168430","G340001068430"
"17",3400175620,1,"Ventnor City City","Atlantic",163,97,158.11,96.9325153374233,158,7,216,1.36708860759494,353,994,16569,12120,2,12,33,24,30,6,1,91,28,95,63,1,7,70,8,64,16,25,0,13,17,70,11,17,8,0,3,82,1,4,1,6,0,5,93,97,62,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0.91,40.04,99.9000999000999,40,7,92,2.3,376,874,15440,6713,3,22,30,22,24,23,5,65,23,98,78,5,28,70,30,45,89,29,0,43,35,23,3,55,25,0,8,45,3,18,3,23,0,5,102,88,98,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.99,117.81,100.161276631865,118,7,124,1.05084745762712,345,1035,16952,16131,2,8,34,25,31,0,0,100,29,94,58,0,0,70,0,100,10,22,0,3,11,86,14,4,3,0,2,95,0,0,0,0,0,0,90,100,52,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400175620","G340001075620"
"18",3400180330,1,"Weymouth Township","Atlantic",2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400180330","G340001080330"
"19",3400300700,1,"Allendale Borough","Bergen",5,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400300700","G340003000700"
"20",3400305170,1,"Bergenfield Borough","Bergen",297,95,282.15,93.2659932659933,277,6,472,1.70397111913357,443,936,16361,9601,3,18,37,16,26,17,1,80,20,97,84,1,17,72,16,33,36,23,1,26,14,60,9,74,24,0,17,26,3,26,3,32,1,52,141,96,64,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0.93,159.03,99.3523234609822,158,5,315,1.99367088607595,528,1041,17521,8788,5,14,37,13,32,27,1,67,21,96,80,1,30,80,28,27,52,20,1,42,21,35,2,79,35,0,3,21,5,33,3,41,3,52,163,94,83,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.97,122.22,97.3654066437572,119,6,157,1.31932773109244,331,800,14820,11233,1,24,38,19,18,3,0,97,19,99,90,0,0,61,0,100,27,28,0,3,4,92,19,67,9,0,37,32,0,18,3,21,0,0,113,100,41,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400305170","G340003005170"
"21",3400306490,1,"Bogota Borough","Bergen",108,93,100.44,92.5925925925926,100,5,199,1.99,486,1046,17894,8992,7,16,27,17,33,27,1,70,21,97,75,3,25,82,26,30,35,20,0,28,29,43,9,68,23,0,14,32,5,21,5,31,4,67,135,99,103,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0.93,100.44,99.5619275189168,100,5,199,1.99,486,1046,17894,8992,7,16,27,17,33,27,1,70,21,97,75,3,25,82,26,30,35,20,0,28,29,43,9,68,23,0,14,32,5,21,5,31,4,67,135,99,103,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400306490","G340003006490"
"22",3400310480,1,"Carlstadt Borough","Bergen",39,93,36.27,92.3076923076923,36,6,80,2.22222222222222,494,1036,16971,7637,6,28,17,31,19,22,0,78,20,94,83,0,44,86,42,35,50,21,0,42,31,28,3,56,17,0,8,44,6,22,3,31,6,0,151,86,147,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.93,36.27,99.2555831265509,36,6,80,2.22222222222222,494,1036,16971,7637,6,28,17,31,19,22,0,78,20,94,83,0,44,86,42,35,50,21,0,42,31,28,3,56,17,0,8,44,6,22,3,31,6,0,151,86,147,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400310480","G340003010480"
"23",3400313570,1,"Cliffside Park Borough","Bergen",760,97,737.2,98.0263157894737,745,7,1107,1.48590604026846,383,763,16320,10983,1,25,34,14,26,13,0,86,21,97,82,2,7,66,8,46,20,20,0,11,16,73,14,48,2,0,17,52,1,27,1,29,0,27,102,50,76,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,0.97,736.23,101.055376716515,744,7,1106,1.48655913978495,383,762,16329,10984,1,25,34,14,26,13,0,86,21,97,82,2,7,66,8,46,21,20,0,11,16,73,14,48,2,0,17,52,1,27,1,29,0,27,102,50,76,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400313570","G340003013570"
"24",3400313810,1,"Closter Borough","Bergen",23,92,21.16,95.6521739130435,22,5,27,1.22727272727273,383,543,15092,12297,5,9,45,32,9,9,0,86,20,100,95,0,9,27,5,75,100,67,0,41,32,27,0,18,5,0,0,82,0,9,5,14,0,0,143,18,158,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.92,17.48,102.974828375286,18,5,18,1,343,428,14133,14133,0,11,50,39,0,0,0,100,19,100,100,0,0,17,0,100,100,100,0,39,28,33,0,11,0,0,0,89,0,6,6,11,0,0,152,0,0,"G3400313810","G340003013810"
"25",3400315820,1,"Cresskill Borough","Bergen",15,94,14.1,93.3333333333333,14,5,43,3.07142857142857,525,1027,22024,7171,0,8,23,31,38,21,0,71,25,93,71,0,43,86,43,27,33,14,0,43,36,21,7,50,21,0,7,50,0,21,0,21,0,88,106,93,188,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.94,14.1,99.290780141844,14,5,43,3.07142857142857,525,1027,22024,7171,0,8,23,31,38,21,0,71,25,93,71,0,43,86,43,27,33,14,0,43,36,21,7,50,21,0,7,50,0,21,0,21,0,88,106,93,188,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400315820","G340003015820"
"26",3400317530,1,"Demarest Borough","Bergen",2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400317530","G340003017530"
"27",3400318400,1,"Dumont Borough","Bergen",234,94,219.96,93.5897435897436,219,7,299,1.36529680365297,350,898,15142,11090,2,23,35,19,21,4,0,94,20,99,85,0,5,61,4,64,29,28,0,8,15,77,12,55,8,0,37,44,0,8,2,11,0,107,98,96,68,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,0.93,169.26,99.2555831265509,168,7,235,1.39880952380952,353,1039,14817,10592,2,23,37,19,19,4,1,93,19,99,87,0,6,59,5,62,39,34,0,10,18,72,12,52,9,0,33,48,1,8,2,10,0,107,105,96,75,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,49,0.97,47.53,100.988849147907,48,8,61,1.27083333333333,330,423,15958,12557,2,23,27,23,25,4,0,96,21,100,79,0,0,71,0,0,4,3,0,0,0,100,13,67,4,0,50,31,0,8,4,13,0,0,71,100,43,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400318400","G340003018400"
"28",3400319510,1,"East Rutherford Borough","Bergen",219,93,203.67,92.6940639269406,203,6,310,1.52709359605911,388,1035,15843,10374,4,21,45,7,23,13,0,87,20,96,85,0,11,63,11,58,35,33,0,19,15,66,13,66,12,0,35,34,1,16,1,18,1,87,80,32,106,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0.93,203.67,99.6710364805813,203,6,310,1.52709359605911,388,1035,15843,10374,4,21,45,7,23,13,0,87,20,96,85,0,11,63,11,58,35,33,0,19,15,66,13,66,12,0,35,34,1,16,1,18,1,87,80,32,106,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G3400319510","G340003019510"
